name,n_beds,distance_text,distance_value,duration_in_traffic_text,duration_in_traffic_value,duration_text,duration_value,full_direction,gps,internal_url,external_url,mobile,phone,price,description
Le Chêne Vert,27,240 km,240457,2 hours 5 mins,7515,2 hours 4 mins,7446,"1000 Le Chêne Vert, 53270 Chammes, France","48.068483, -0.412263",http://www.grandsgites.com/gite-53-lechenevert-2638.htm,,06.83.35.41.80,02.43.01.41.12,Gestion libre : None  None None None Mars et avril 2017 : remise de 10 % (sauf week-end de Pâques).  Autres infos : Chauffage en supplément basé sur le relevé de compteur EDF.  Taxe de séjour : None Location draps : 7 € Ménage fin de séjour : 150 € Animaux : Admis Chèques vacances : Oui,"
Au cœur de la campagne Mayennaise, Anne et Patrick vous accueillent dans un gite de séjour chaleureux récemment rénové. Les chambres, pleines de charme mariant contemporain et ancien sont nichées dans d’anciennes étables en pierre typiques de la région. 10 chambres et 10 salles de bain avec toilette, douche et lavabo pour une capacité de 27 couchages. Piscine niché au sein d'un jardin d’agrément. Un cadre calme et verdoyant idéal pour vos fêtes de famille ou entre amis et vos vacances. Situé à 6 km de Sainte Suzanne classé plus beau village de France. Accessible en 10 mn de l'A81 (sortie Vaiges). Proche de toutes commodités.  "
Au bonheur du Jour,15,318 km,317523,2 hours 54 mins,10429,2 hours 52 mins,10336,"Le Druillet, 44370 La Rouxière, France","47.432362,-1.069452",http://www.grandsgites.com/gite-44-bonheur-jour-2104.htm,,,07.70.28.09.41,Gestion libre : None  Taxe de séjour : Incluse Location draps : 8 € Ménage fin de séjour : 80 € Animaux : Non admis Chèques vacances : Non,"
Proche de la Loire, le gîte ""Au bonheur du jour"", rénové en 2013 dans une ambiance ""maison de campagne"", spacieux et lumineux, peut accueillir de 11 à 15 personnes. Il est idéal pour se retrouver en famille ou entre amis, le temps d'un week-end ou d'une semaine. Au coeur d'un parc arboré de plus d'un hectare, au milieu des fleurs et des animaux, venez faire une pause."
Gite de Beaulieu-sur-Layon,28,293 km,292875,2 hours 34 mins,9239,2 hours 33 mins,9165,"1-2 Rue Saint-Vincent, 49750 Beaulieu-sur-Layon, France","47.312466,-0.594617",http://www.grandsgites.com/gite-49-beaulieu-1866.htm,,,02.41.78.65.07,Gestion libre : None  Autres infos : Supplément chauffage  Taxe de séjour : None Location draps : Inclus Ménage fin de séjour : 100 € Animaux : Non admis Chèques vacances : Oui,"
Gîte situé dans le bourg du village de Beaulieu-sur-Layon avec des départs de sentiers de randonnées. Vous aurez la possibilité de visiter les caves de Coteaux du Layon, de découvrir la Réserve Naturelle Régionale des Coteaux du Pont Barré. A disposition : machine à laver, sèche linge, accès WiFi. Location draps possible. Local vélos."
Le Domaine des Hallais,30,232 km,231885,2 hours 8 mins,7704,2 hours 7 mins,7649,"Les Halais, 53270 Saint-Pierre-sur-Erve, France","47.996493,-0.402331",http://www.grandsgites.com/gite-53-domaine-des-hallais-45.htm,,,02.43.91.77.69," Autres infos : None  Taxe de séjour : 0,70 €/nuit/adulte Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non Chèques vacances : Non","
Un hébergement de qualité. Idéal pour les anniversaires, les stages et séminaires ou les vacances en famille ou réunions entre amis. En pleine campagne, calme et rurale. Aménagé avec goût et attention à tous les petits détails. Restauration sur place, piscine d'intérieur, une salle de conférence/activité: réception de 55 m², wifi gratuit, bar, grand salon et salle à manger. Idéal pour les vacances musicales, pour les chorales et les joueurs de musique de tous types avec 2 pianos. Table de tennis intérieur et terrain de pétanque. Hébergement à 45mn du circuit du Mans et toutes ses manifestations. 35mn à Laval. 5mn à pied aux célèbres grottes de Saulges et la jolie rivière de l'Erve."
Château de Bezonnais,50,202 km,201556,1 hour 49 mins,6569,1 hour 49 mins,6512,"Bezonnais, 72220 Écommoy, France","47.822823,0.261298",http://www.grandsgites.com/gite-72-chateau-bezonnais-1832.htm,,06.66.15.54.13,02.43.21.64.58,"Gestion libre : None Nuit + Petit-déj : 83 € + taxe  Autres infos : Dans nos gîtes, les lits sont faits pour votre arrivée, le linge de toilette (gants, serviettes) et de maison est fourni.  Taxe de séjour : 0,55 €/pers./nuit Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Admis (15 €) Chèques vacances : Oui","
Accès très facile à 3 km de la sortie d'autoroute A28 Calais/Bayonne. 15km du circuit du Mans. Le château de Bezonnais vous accueille dans 15 hectares de verdures, aux portes du Mans et à 35/40 minutes par l'autoroute, du centre de Tours, porte des châteaux de la Loire. 3 gîtes dans les communs et entre bois et prairies, des chambres d'hôtes dans le château et une salle de réception, en font un endroit idéal pour vos réunions de famille, ou pour passer tous simplement un week-end à deux, à quatre, ou à 50 personnes. Le cadre est magnifique."
Le Domaine de Pierre Levée,19,396 km,395534,3 hours 35 mins,12888,3 hours 32 mins,12732,"Pierre Levée, 44680 Chéméré, France","47.147727, -1.886980",http://www.grandsgites.com/gite-44-domaine-pierre-levee-3421.htm,,06.84.89.46.70,02.40.34.32.82,"Gestion libre : None  Autres infos : Basse saison : automne et hiver (sauf période de Noël)  Taxe de séjour : 1,50 €/nuit/pers. Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non","
Le Domaine de Pierre-Levée se situe entre Nantes et Pornic, au coeur du Pays de Retz, en forêt de Princé. Ancien relais de chasse incendié pendant la Révolution, l'actuelle demeure, reconstruite en 1810, est entourée d'un vaste parc arboré avec un étang. Alliant charme de l'ancien, confort et modernité sur 2 étages, cette demeure spacieuse dispose au rez de chaussée, de salons avec cheminée, d'une salle de jeux, d'une grande salle à manger et d'une cuisine. De grands espaces de réception et de vie pour y séjourner confortablement en famille. Au 1er étage, un grand palier dessert 5 chambres vastes et lumineuses, 4 salles de bains et 3 WC séparés. Le 2ème étage dispose de 4 grandes chambres et de 2 salles de bain (WC séparé) qui bénéficient d'une vue imprenable sur le parc."
La Maison Jaune,14,423 km,422863,3 hours 52 mins,13940,3 hours 48 mins,13670,"Potet, 85240 Saint-Hilaire-des-Loges, France","46.498508, -0.666921",http://www.grandsgites.com/gite-85-maison-jaune-3468.htm,,,02.51.52.19.28,Gestion libre : None  Autres infos : La semaine de location va du samedi au samedi suivant.  Taxe de séjour : Non incluse Location draps : Inclus Ménage fin de séjour : 100 € Animaux : Non admis Chèques vacances : Oui,"
Bienvenue à La Maison Jaune en Vendée. Notre vieille ferme de 200 ans complètement rénovée vous accueille toute l'année. Ses 5 chambres et 3 salles d'eau sont adaptées jusqu'à 14 personnes. Notre piscine d'eau de mer chauffée est un vrai plus pour votre séjour. 
"
La Saulnerie,38,313 km,312811,2 hours 58 mins,10693,2 hours 57 mins,10608,"4 La Fuye, 49420 Pouance, France","47.7428406,-1.1798501",http://www.grandsgites.com/gite-49-saulnerie-642.htm,,06.45.82.21.79,02.41.92.62.66,"Gestion libre : A partir de 500 €/gite Nuit + Petit-déj : A partir de 45 €/pers. (en chambre d'hôtes)  Autres infos : Week-end gîte de séjour soit 15 personnes à partir de 500 €  Taxe de séjour : Incluse
 Location draps : 5 € Ménage fin de séjour : 16 €/heure Animaux : Admis Chèques vacances : Oui","
Aux confins de l'Anjou et de La Bretagne face à la petite cité médiévale de Pouancé et au château fort, notre propriété est constituée de bâtiments en pierre à 800 m du centre bourg située au centre de l'axe Angers Rennes et à mi-chemin entre Laval et Nantes. Chaque Maison peut être louée indépendamment. La piscine couverte est chauffée."
"Le Vieux Manoir, Le Ham",36,256 km,255581,2 hours 29 mins,8968,2 hours 29 mins,8913,"Le Château, 53250 Le Ham, France","48.3804899,-0.3813297",http://www.grandsgites.com/gite-53-manoir-le-ham-343.htm,,06.32.06.05.84,09.60.03.41.91,Gestion libre : Nous consulter  Taxe de séjour : Incluse Location draps : En option Ménage fin de séjour : En option Animaux : Oui Chèques vacances : Non,"
Des vacances mémorables dans un cadre reposant où vous pourrez profiter des excursions organisées, des heures de détente auprès de l'étang ou la piscine et des équipements de loisirs offerts par le site."
Gite La Petite Folie,18,408 km,407751,3 hours 35 mins,12882,3 hours 32 mins,12739,"17 Rue de l'Ouche du Fort, 85320 Mareuil-sur-Lay-Dissais, France","46.539514,-1.214957",http://www.grandsgites.com/gite-85-petite-folie-2078.htm,,,02.51.97.31.67,"Gestion libre : None Nuit + Petit-déj : None  Autres infos : Le tarif proposé concerne les 8 chambres
réservées, mais sur demande il est possible d'accepter des plus petits groupes.
  Taxe de séjour : Incluse Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Oui","
Le Gite ""La Petite Folie"" est un gite de caractère, en pierre apparente offrant un très bon confort, avec sanitaires privés pour chaque chambre et entrée indépendante. Situé près d'un grand terrain arboré, au calme, à 1 km du joli bourg de Mareuil où se trouvent tous les commerces et restaurants. Pour faire la fête sans souci, avec musique et sono,  il est souhaitable de réserver les 8 chambres et de l'indiquer
lors de la réservation. Partenariat avec un traiteur local pouvant proposer repas."
Gîte de la Rousselière,15,338 km,338437,3 hours 14 mins,11611,3 hours 11 mins,11472,"La Roussellière, 44110 Châteaubriant, France","47.7322795,-1.3995505",http://www.grandsgites.com/gite-44-rousseliere-469.htm,,06.07.85.95.83,02.40.28.07.77,"Gestion libre : None Nuit + Petit-déj : 23 € (sur réservation)  Autres infos : Accueil possible cavalier et chevaux, tarif sur demande.  Taxe de séjour : Incluse Location draps : 5 € Ménage fin de séjour : 85 € Animaux : Non Chèques vacances : Oui","
Sur une ferme bio et aménagé dans une bâtisse de caractère et restauré avec des matériaux naturels, notre gîte de séjour vous offrira confort et bien être. Au rez de chaussée vous apprécierez la convivialité de la cuisine ouverte sur une salle de vie spacieuse et lumineuse de 70 m² (capacité de 40 personnes) avec salon sur soleil couchant ou coin feu l'hiver.
A l'étage vous trouverez 15 lits répartis dans 5 chambres, avec 3 salles d'eau avec douche et WC.
Notre gîte est d'une capacité idéale pour les grandes familles, les retrouvailles entre amis, les fêtes de famille, etc..."
Gîtes de la Grange aux Grains,15,429 km,428965,3 hours 48 mins,13677,3 hours 45 mins,13514,"La Charloisière, 85220 Apremont, France","46.785185,-1.750791",http://www.grandsgites.com/gite-85-grange-grains-2115.htm,,06.37.53.58.83,02.51.54.37.20,"Gestion libre : None  Autres infos : Les tarifs indiqués concernent l'ensemble de la structure, les 3 gîtes et salle inclus.  Taxe de séjour : 0,55 €/nuit/pers. Location draps : 6 € Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Oui","
Trois gîtes de 60 m² chacun décorés par thème (mer, campagne, nature) mitoyens dans une grange et indépendants avec salle commune de 60 m² pour repas, fête, salle de jeux (ping-pong, babyfoot). Terrain de 2000 m² à disposition avec espace jeux (balançoire, toboggan...). Moutons, âne, chèvre, poules et canards attendent les caresses des enfants. A 20 mn des plages de St Hilaire de Riez, Saint Gilles Croix de Vie, à 30 mn des Sables d'Olonne, et ile de Noirmoutier. Apremont est labellisée petite cité de caractère avec lac aménagé en plage, bateau électrique, canoé... La Grange aux Grains est un lieu idéal pour vous retrouver et partager un moment en famille ou entre amis."
Gite du Four Saint Pierre,12,310 km,309555,2 hours 49 mins,10116,2 hours 47 mins,10038,"49440 Angrie, France","47.585533, -0.918183",http://www.grandsgites.com/gite-49-four-st-pierre-2329.htm,,06.17.47.80.73,02.53.78.45.99,Gestion libre : None  Autres infos : Tarifs sans le chauffage (consommation calculée selon les tarifs Gîtes de France: 10 € par jour)  Taxe de séjour : Incluse Location draps : 8 € Ménage fin de séjour : 40 € Animaux : Admis Chèques vacances : Oui,"
Bienvenue au Gite du Four Saint Pierre, charmante bâtisse face au four à chaux de St Pierre. Nous sommes situés sur la commune d'Angrie à 30 mn d'Angers et 2h30 de Paris. Ce site est idéal et exceptionnel pour des vacances dans une campagne insolite, au calme. Nous sommes entourés de de champs et d'anciennes carrières maintenant transformées en pièces d'eau. La maison comprend deux gites mitoyens de 6 personnes. Une cuisine ouverte au rez-de-chaussée donnant sur un grand séjour équipé avec un poêle à bois, salon avec lecteur DVD et TV dans une pièce adjacente. 3 chambres à l'étage. Oreiller et couvertures à disposition, draps, serviettes et ménage de fin de séjour en option."
Les Jardins du Prieuré,20,361 km,360796,3 hours 12 mins,11500,3 hours 10 mins,11382,"Les Ardillers, 85500 Beaurepaire, France","46.912843,-1.061064",http://www.grandsgites.com/gite-85-jardin-prieure-764.htm,,07.87.20.67.14,02.51.66.62.05,"Gestion libre : Prix indicatif : 1480 € la semaine pour 14 personnes, charges comprises.  Taxe de séjour : 0,59 €/nuit/adulte Location draps : Inclus Ménage fin de séjour : 150 € Animaux : Non admis Chèques vacances : Oui","
Au coeur du bocage vendéen, ""Les Jardins du Prieuré"" vous accueillent sur un site où tournaient jadis 5 Moulins. Cette maison familiale date au moins du XIIème siècle et était à l'époque un prieuré. Au fil des siècles, le hameau des Ardillers (point culminant de notre commune de Beaurepaire) s'est doté de moulins à vent dont il reste quelques vestiges : 2 cernes et une tour.
L'écurie devenue salle à manger du gîte respecte le style campagnard, tandis que le rez-de-chaussée rappelle les années 60/70 et pour ensuite terminer à l'étage dans une déco contemporaine. 
Possibilité de rassembler famille et amis jusqu'à 40 personnes : tables, chaises et vaisselle en conséquence.  "
Gîte Equestre de Bourg Paillé,26,431 km,430982,3 hours 51 mins,13886,3 hours 49 mins,13743,"Brg Paille, 85520 Saint-Vincent-sur-Jard, France","46.430248, -1.561327",http://www.grandsgites.com/gite-85-equestre-bourg-paille-2837.htm,,06.28.33.32.57,02.51.33.69.66," Autres infos : Nos tarifs sont fonction du nombre de personnes, de la durée et des options choisies. Consultez notre site ou contactez nous directement. Par exemple en gestion libre pour une seule nuit nos prix démarrent à 25 € par personne avec drap housse et taie. Pour 2 nuits cela fait 20 € par nuit.     Taxe de séjour : Incluse Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Admis sur autorisation Chèques vacances : Oui","
A 3 km des plages, Bourg Paillé vous séduira par sa tranquillité. Que vous soyez une famille, un groupe d'amis vous trouverez chez nous le calme. Nos bâtiments sont entourés de prairies occupées par des chevaux. La grange avec sa sono et l'absence de voisinage vous permettent de poursuivre une soirée festive sans crainte de déranger.
Idéalement situé entre côte sableuse et côte rocheuse avec la pointe d'Arçay et sa réserve naturelle d'un côté et la pointe du Payré avec son estuaire de l'autre, Bourg Paillé vous permettra de découvrir des paysages variés entre mer, forêts, marais et bocage. De nombreux circuits de randonnées à pied, à cheval ou à vélo directement au départ de chez nous. Prêt de cartes IGN."
