name,n_beds,distance_text,distance_value,duration_in_traffic_text,duration_in_traffic_value,duration_text,duration_value,full_direction,gps,internal_url,external_url,mobile,phone,price,description
Château de Gérigny,20,208 km,208113,2 hours 9 mins,7737,2 hours 1 min,7286,"Unnamed Road, 18140 Saint-Léger-le-Petit, France","47.1149,3.0143",http://www.grandsgites.com/gite-58-chateau-gerigny-1071.htm,,,06.82.28.18.76,"Gestion libre : None  Taxe de séjour : Incluse
 Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Admis sous conditions Chèques vacances : Non","
Idéal pour des retrouvailles, le château est une grande maison de famille de 500m², hors du temps, dans laquelle vous vous sentirez comme chez vous. A chaque pièce son ambiance. Vous changez d’époque en passant des salons au séjour en empruntant  les escaliers à vis ou en bois. Tout est prévu pour votre confort : lits faits, linge et nécessaire de toilette, choix de vaisselle, ingrédients pour le petit déjeuner, bois pour la cheminée et autres services sur demande. Vous pourrez aussi profiter du soleil en terrasse, du barbecue et flâner dans le parc."
Ecodomaine des Gilats,33,144 km,144471,1 hour 32 mins,5534,1 hour 27 mins,5219,"828 Les Hauts Gilats, 89130 Toucy, France","47.749186,3.30308",http://www.grandsgites.com/gite-89-ecodomaine-gilats-1081.htm,,,03.86.44.20.62,Gestion libre : None  Autres infos : Semaine : devis sur demande  Taxe de séjour : Incluse Location draps : Incluse Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Oui,"
A  1H30 de Paris et de Dijon, Toucy (Yonne - Bourgogne) hébergement en gîte et chambres d'hôtes, gîte de séjour pour  stages et séminaires.  Réceptions jusqu'à 70 personnes (jusqu'à 180 personnes avec chapiteau). Anne & J.Luc Delmotte vous accueillent à l' Ecodomaine des Gilats : 35 ha. de bois et de prés, dans un environnement calme, vallonné et bocagé."
Centre CGCV de Ouagne,116,197 km,197029,2 hours 22 mins,8536,2 hours 17 mins,8219,"Château Vert, 58500 Ouagne, France","47.412393,3.491355",http://www.grandsgites.com/gite-58-ouagne-1491.htm,,,06.76.45.64.82,"Gestion libre : Nuitée : 21 €/pers. (toutes saisons – gratuité enfant – moins de 6 ans) de 10h00 à 17h00 pour un groupe constitué au minimum de 40 personnes  Autres infos : Ce tarif comprend les prestations suivantes : accès cuisine, réfectoire et salles d’activités, mise à disposition de la vaisselle et des couverts, hébergement et fluides (électricité, gaz, eau et chauffage)  Taxe de séjour : Incluse Location draps : 2,50 €/pers. Housses de traversin et matelas (obligatoires - jetables et sans pose – fournir duvet). Ménage fin de séjour : A faire / Possibilité de prestation ménage : 600 € Animaux : Non admis Chèques vacances : Oui","
Centre de vacances situé dans les dépendances du château de Châteauvert, sur un terrain de 8 ha, au coeur de la Bourgogne dans la Nièvre, à proximité de Clamecy, dans une région réputée pour sa gastronomie. (moins de 200 km de Paris) 
Découvrez un environnement privilégié entouré de forêts, de rivières, de canaux et de collines propices aux activités de plein air. Le centre vous accueille pour des fêtes de famille, accueils de groupes (mariages, anniversaires...), séjours scolaires (courts), classes de découvertes, séjours de vacances, sessions de formation BAFA/BAFD, stages de formations continues, séminaires ou forums professionnels, stages sportifs et culturels... "
Gîte de La Colline,18,211 km,211103,2 hours 10 mins,7806,2 hours 5 mins,7488,"26 Rue Saint-Pierre, 89450 Vézelay, France","47.466046, 3.747088",http://www.grandsgites.com/gite-89-la-colline-2865.htm,,06.62.86.10.51,09.86.11.68.17,"Gestion libre : None  Autres infos : Forfait ménage + électricité : 250 €  Taxe de séjour : 0,20 €/pers./nuit Location draps : Inclus Ménage fin de séjour : Non inclus Animaux : Admis Chèques vacances : Oui","
Situé au coeur du village médiéval de Vézelay, à 100 m de la Basilique, notre grand gite est au calme et donne sur la vallée. Nous proposons des repas le soir avec des formules faites maison. Il est possible d'organiser votre petit déjeuner. Afin de vous offrir le meilleur accueil, nous travaillons en partenariat avec des viticulteurs, la brasserie de Vézelay, la base de loisirs, des guides du pays."
Moulin de la Forge,19,219 km,219364,2 hours 24 mins,8654,2 hours 18 mins,8287,"La Rigolle, 21330 Griselles, France","47.876992, 4.349645",http://www.grandsgites.com/gite-21-moulin-forge-3520.htm,,06.86.87.45.31,03.80.81.45.86,"Gestion libre : None  Taxe de séjour : 0,80 €/nuit/pers. Location draps : 8,50 € Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Oui","
Le Moulin de la Forge est un moulin du 18ème Siècle, aménagé en trois gîtes indépendants, situés à l’écart du village, au sein d’un grand verger en bord de rivière ; un environnement très protégé propice à la concentration mais aussi à la relaxation. Une grande salle et quatre salons peuvent permettre des conditions de travail ou de détente optimales.
La situation géographique du lieu, à mi-chemin entre Lyon et Paris, offre également des visites très variées, tels que châteaux, abbayes, villages typiques, lieux et musée archéologiques..."
Château de Percey,30,166 km,166045,1 hour 58 mins,7087,1 hour 52 mins,6714,"143 Le Château, 89360 Percey, France","47.963243,3.822109",http://www.grandsgites.com/gite-89-chateau-percey-1284.htm,,,07.85.26.36.75 après 18h,Gestion libre : None  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 250 € Animaux : Non admis Chèques vacances : Non,"
Le château de Percey (18ème siècle) a été aménagé et rénové en 4 gîte de style moderne avec des accents anciens. Le hall central donne accès à tous les gîtes. A côté du hall, il y a une petite cuisine semi-professionnelle avec un grand frigo, un four à gaz et tout pour dresser votre table. Le jardin a des buis centenaires, un grand pré avec des fleurs sauvages, un vrai labyrinthe et derrière le château il y a une terrasse autour d'une fontaine dans le jardin romantique."
Gite des fleurs,38,289 km,288899,3 hours 13 mins,11603,3 hours 8 mins,11275,"La Rivière, 71990 Saint-Prix, France","46.973459,4.082858",http://www.grandsgites.com/gite-71-gite-fleurs-888.htm,,,03.85.82.44.55,"Gestion libre : None  Autres infos : Petit Déjeuner : 8 €  Taxe de séjour : 0,40 €/pers./nuit Location draps : Inclus Ménage fin de séjour : Non compris Animaux : Admis (5 €) Chèques vacances : Oui","
Bienvenue au Gîte des Fleurs, situé au cœur de la Bourgogne, dans le Parc Naturel Régional du Morvan. Vous serez accueillis dans un hébergement de qualité, avec un agréable cadre en pleine nature, entouré de prairies, forêts, monts, et d’air pur. Les graminées et les plantes vivaces révèlent tous leurs charmes, vous pourrez les découvrir autour des chalets et dans leur espace dédié. Restauration sur place et sur réservation, cuisine traditionnelle élaborée à base de produits frais locaux. "
Plaisance,15,251 km,250962,2 hours 30 mins,9015,2 hours 24 mins,8663,"16-22 Rue de L Hôpital, 21150 Alise-Sainte-Reine, France","47.537348, 4.486974",http://www.grandsgites.com/gite-21-plaisance-3345.htm,,06.29.14.81.47,06.62.73.04.61,"Demi-pension : None  Autres infos : Possible jusqu’à 18 personnes avec supplément de 10 € par nuit et par personne.  Taxe de séjour : 0,60 €/pers./nuit Location draps : 12 - 14 € Ménage fin de séjour : 130 € Animaux : Non admis Chèques vacances : Non","
En Bourgogne, dans la Côte d'Or, à Alesia dans l'Auxois. En plein cœur du village de la célèbre bataille de Vercingétorix. Maison ancienne entièrement rénovée tommettes, pierres apparentes, dalles de bourgogne, poutres, parquet. 5 Chambres spacieuses avec parquet. 3 salles de bain  avec WC, salon, cuisine dalle de bourgogne pierres apparentes, cour privative avec abri de 30m², Barbecue. Belle région vallonnée riche en patrimoine culturel. Nombreux sites à visiter Abbaye de Fontenay, Château de Bussy Rabutin, Abbaye de Flavigny sur Ozerain, MuzéoParc Alésia, Semur en Auxois, canal de Bourgogne, Zoo de l'Auxois
Gite à 2 heures de Paris et Lyon. Gare TGV à 10Km. Possible jusqu’à 18 personnes. "
Le Vendangeoir,24,319 km,319252,3 hours 2 mins,10928,2 hours 56 mins,10584,"2 Route de Dezize, 21590 Santenay, France","46.91,4.68",http://www.grandsgites.com/gite-21-le-vendangeoir-425.htm,,06.80.32.19.89,03.80.20.60.12,"Gestion libre : None  Autres infos : Tarifs ci-dessus pour la salle, cuisine et dortoirs.  Taxe de séjour : 0,90 €/nuit/pers. Location draps : 3 € Ménage fin de séjour : Un chèque de 100 euros est à déposer en début de séjour. Il vous sera remboursé si le ménage est effectué par vos soins. Animaux : Non Chèques vacances : Non","
Au coeur d'une belle campagne verdoyante, entouré de vignes, le Vendangeoir est un bâtiment tout neuf pouvant accueillir jusqu'à 50 personnes et loger 24 personnes dans des dortoirs de 3,4,5,6, ou 10 personnes. Une cuisine entièrement équipée (lave vaisselle professionnel, fourneaux Ambassade 5 feux, four grande largeur, 2 réfrigérateurs de 600 L) est à votre disposition. Si vous voulez passer un week-end, une semaine entre amis ou en famille, si vous recherchez une salle pour une réunion familiale, un séminaire, n’hésitez pas à nous contacter. En raison des problèmes de voisinage, nous n’acceptons plus les soirées musicales."
La Bonne Vie,50,309 km,308650,3 hours 6 mins,11159,3 hours 0 mins,10783,"1 Rue de Marchez, 71490 Saint-Maurice-lès-Couches, France","46.8809063,4.5950250",http://www.grandsgites.com/gite-71-bonne-vie-820.htm,,,03.85.45.55.95,"Gestion libre : None  Autres infos : Tarifs ci-dessus long week-end exclus  Taxe de séjour : Entre 0,25 et 0,65 €/nuit/pers. > 18 ans selon type d'hébergement Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Admis Chèques vacances : Non","
Idéal pour des fêtes de famille, jubilée, cousinages etc. Un petit village de vacances à dimension humaine en Bourgogne entouré de vignes, forêts et prés dans le beau paysage de Couches en Saône-et-Loire (71) à 20 km de la A6 et la ville Beaune. Central en France. Des maisons de haut confort individuelles et un mini camping de 6 emplacements. Une salle à manger avec cuisine et une cuisine d'été avec tables de jardin pour manger ensemble. Sur une terrasse un ensemble des tentes avec sol en dur avec cuisine, restauration, piste de danse, tables de jardin et barbecue en pierre Un parc destiné à des familles avec enfants. Des jeux d'enfants, table de ping pong, jeux de boules, poneys, une piscine chauffée etc. Un environnement formidable pour se promener, faire du vélo au bord du Canal du Centre. Vignerons pour déguster du vin."
Le Haut Boulon,13,226 km,225659,2 hours 21 mins,8442,2 hours 14 mins,8029,"248 Boulon, 58700 Lurcy-le-Bourg, France","47.183287,3.396105",http://www.grandsgites.com/gite-58-haut-boulon-1650.htm,,,03.86.68.06.81,Gestion libre : None  Autres infos : Nuitées possibles hors WE moyenne et pleine saison  Taxe de séjour : Incluse Location draps : 8 €/paire Ménage fin de séjour : 35 à 60 € Animaux : Non admis Chèques vacances : Oui,"
Au coeur de la Bourgogne, côté Loire, dans une campagne verdoyante vallonnée et très préservée, le gite du Haut Boulon est spacieux, 190m², simple, rustique et fleuri, idéal pour les rassemblements familles et amis, anniversaires et fêtes.
Il bénéficie donc de 2 salles dont l'une très grande avec coin cuisine équipée pour tous se rassembler au moment des repas et l'autre très lumineuse bénéficie aussi d'un coin cuisine équipée, un coin salon et un coin salle à manger. La dispersion des chambres entre les 2 unités permet un repos calme et intime. La terrasse donne sur une grande cour en herbe où petits et grands peuvent se divertir et se reposer. Sur place il y a la maison du propriétaire, ce dernier peut vous guider dans les activités et les balades et visites à ne pas manquer. Il y a aussi un autre gite de 12 places dont l'espace de vie est préservé côté jardin."
Château de l'Armançon,70,152 km,151841,1 hour 47 mins,6390,1 hour 40 mins,6015,"3-5 Place Emile Blondeau, 89210 Brienon-sur-Armançon, France","47.991539, 3.618082",http://www.grandsgites.com/gite-89-chateau-armancon-3295.htm,,,06.83.78.71.48,"Gestion libre : 20 €/pers. (hébergement) Nuit : 20 €/pers. Nuit + Petit-déj : 25,50 €/pers. Demi-pension : 39,50 €/pers. Pension complète : 51,50 €  Autres infos : Pour toute information et demande de devis, merci de contacter le château.  Taxe de séjour : Aucune Location draps : 5 € ou 7 € (lits faits) Ménage fin de séjour : 1 etage 300 € ; 1 et 2 étage  350 € ; 1 et 2 et salle poly  400 € Animaux : Non admis Chèques vacances : Oui","
Bienvenue au Château de l'Armançon où nous vous accueillons dans un cadre naturel et convivial. Nous sommes situés dans un parc clos d’une superficie d'un hectare. Vous serez également à proximité de la forêt, idéal pour les balades et découvertes champêtres. Le lieu est propice aux regroupements familiaux, festifs ou sportifs."
Les Marguerites,15,188 km,188067,2 hours 5 mins,7523,2 hours 0 mins,7171,"10 Rue des Bruyères, 89660 Brosses, France","47.552977, 3.698520",http://www.grandsgites.com/gite-89-les-marguerites-2890.htm,,06.77.93.16.32,03.86.40.36.88,"Gestion libre : None  Autres infos : Tarifs à la semaine ainsi que Noël et jour de l'an: nous consulter.  Taxe de séjour : 0,60 €/nuit/adulte Location draps : Non inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non","
Dans cette ancienne ferme restaurée, vous serez logés dans 7 chambres de 2 personnes. Vous profiterez de beaucoup d'espace, de la forêt toute proche et d'une grande cour fermée ou vous pourrez garer vos voitures. Nous nous situons à 2h de Paris, à proximité de l'A6, entre Auxerre et Avallon, à 2 pas de Vézelay, 20 mn de Chablis et 1H de Guédelon. L'endroit est idéal pour les réunions de famille ou d'amis. Grande salle de jeux avec ping pong, babby foot enfants et adultes, trampoline, terrain de pétanque. Depuis l'année dernière nos amies les poules au fond de la cour , se font un plaisir de vous procurer tous les matins des œufs tout chaud pour votre petit déjeuner. A très vite, nous vous attendons..."
Centre Equestre de Chemilly,90,177 km,177159,1 hour 53 mins,6778,1 hour 47 mins,6449,"34 Rue du Serein, 89800 Chemilly-sur-Serein, France","47.773881, 3.861680",http://www.grandsgites.com/gite-89-equestre-chemilly-3076.htm,,,06.59.32.55.47,Gestion libre : Nous consulter Demi-pension : Nous consulter  Autres infos : Tarifs sur demande.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Admis Chèques vacances : Oui,"
Le centre équestre de Chemilly, à 170 km au sud de Paris et 7 km de Chablis, est l'endroit idéal pour passer un week-end gastronomique, sportif ou simplement faire la fête : mariage, cousinade, anniversaire, comité d'entreprise. Nous sommes situés au cœur des vignobles de Chablis : vous n'avez que la route à traverser pour la visite de cave et la dégustation... au château de Chemilly. Vous y serez toujours bien reçus par nos neveux. Nous avons même un DJ sur place. Nils, le fils de la maison, animera vos soirées avec tous genres de musique et de nombreux jeux de lumières. Les installations confortables vous permettront de passer un séjour en toute sérénité. Côté gastronomie vous ne serez pas déçus, Brigitte cuisine... de l'entrée au dessert tout est ""fait maison"", des plats régionaux arrosés de nos délicieux vins blancs de Chablis et rouges de la région. Dans les chambres, les lits sont faits. Vous devrez seulement vous munir de votre linge de toilette. Si vous le souhaitez vous pourrez pratiquer l'équitation en cours, en promenade, découvrir les sensations de sauter un obstacle et d'aller marcher dans la rivière avec votre cheval ou faire une balade en attelage. Les plus petits pourront découvrir les joies de monter à poney, faire des jeux, visiter la ferme et soigner tous nos animaux. "
CPIE Pays de Bourgogne,100,298 km,298410,3 hours 3 mins,10993,2 hours 57 mins,10595,"Pré de l'Ouche, 71360 Collonge-la-Madeleine, France","46.941422, 4.519411",http://www.grandsgites.com/gite-71-cpie-pays-bourgogne-2936.htm,,,03.85.82.12.27,"Gestion libre : None Nuit + Petit-déj : 20,50 € à 24,50 €  Autres infos : Prestations à la carte, devis sur simple demande.  Taxe de séjour : 0,35 €/pers./nuit Location draps : Inclus Ménage fin de séjour : En option Animaux : Non admis Chèques vacances : Oui","
Bienvenue dans notre environnement où le calme, le confort et le paysage traditionnel villageois de la Bourgogne vous offre un lieu idéal pour toute sorte de réunion. Cousinade, anniversaire, réunion de famille... l'équipe du CPIE Pays de bourgogne vous aide à concevoir et à organiser votre week-end. Un service à la carte en fonction de vos moyens, vos envies, en gestion libre ou en formule tout compris, tout ai mis en œuvre pour que votre séjour soit une réussite.
"
Gîte des Grenouillettes,36,160 km,159555,1 hour 48 mins,6498,1 hour 43 mins,6178,"245 La Plauderie, 89220 Saint-Privé, France","47.704744,3.05424",http://www.grandsgites.com/gite-89-grenouillettes-2470.htm,,,03.86.74.94.95,Gestion libre : None  Autres infos : Week-end : du samedi matin au dimanche soir  Taxe de séjour : Incluse Location draps : Non inclus Ménage fin de séjour : 6 €/pers. Animaux : Non admis Chèques vacances : Non,"
Bienvenue au Gite des Grenouillettes. Vous apprécierez cette ancienne ferme bourguignonne restaurée et décorée avec goût. Situé un cadre naturel, bordé par 15 ha de prairie, ce gite est à 20 km du chantier médiéval de Guédelon. Le calme et la tranquillité du lieu sont propices pour se retrouver en famille ou entre amis."
La Maison Chaudenay,28,313 km,313211,2 hours 59 mins,10750,2 hours 53 mins,10386,"3 Rue de Bois, 71150 Chaudenay, France","46.915019, 4.799911",http://www.grandsgites.com/gite-71-maison-chaudenay-2549.htm,,06.15.30.60.90 ,03.85.87.35.98,Gestion libre : None  Autres infos : Tarifs pour la maison principale de 17 couchages.  Taxe de séjour : 1 €/nuit/pers. Location draps : 10 €/lit Ménage fin de séjour : 150 € Animaux : Non admis Chèques vacances : Oui,"
La Maison Chaudenay est un domaine de 1,2 ha, situé à 10 km de Beaune. Elle vous offre des hébergements de standing permettant de réunir un large groupe, tout en garantissant à chacun un espace privé. La grande bâtisse principale du 18ème siècle avec véranda vous accueille dans une ambiance feutrée et chaleureuse en parquet et moquette. Les dépendances sont rénovées dans un style confortable et spacieux typiquement bourguignon. Lits faits et serviettes de toilette vous attendent."
La Salamandre,12,364 km,364201,3 hours 36 mins,12943,3 hours 29 mins,12558,"34-36 Grande Rue, 71250 Salornay-sur-Guye, France","46.5191546,4.5974657",http://www.grandsgites.com/gite-71-la-salamandre-395.htm,,06.99.24.07.98,02.38.68.07.92,"Gestion libre : None  Taxe de séjour : 0,30 €/pers./nuit Location draps : inclus Ménage fin de séjour : 130 € Animaux : Non Chèques vacances : Non","
Propriété du XVIIIème siècle, ""maison de maître"" avec parc clos de 3500m². La maison a été rénovée avec goût et offre un confort moderne (chaque chambre a sa salle de bains ou sa salle d’eau et les WC privatifs séparés). La maison peut accueillir amis ou familles. Grande   grange attenante. Parking privatif."
Château de Frétoy,50,299 km,298747,3 hours 2 mins,10907,2 hours 55 mins,10509,"71360 Morlet, France","46.939418, 4.505320",http://www.grandsgites.com/gite-71-chateau-fretoy-3083.htm,,06.76.50.25.18,03.85.82.12.48,"Gestion libre : None  Autres infos : Le ménage fin de séjour est seulement pour le Château, il n'est pas pour les gites et suites dans la dépendance.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 195 € Animaux : Admis (5 €) Chèques vacances : Non","
Bienvenue au Château de Frétoy. Nous sommes situés aux portes du Morvan, en Bourgogne. Le bâtiment date du XIXème et a une surface de 750 m². Sa situation est exceptionnelle, au coeur de la Bourgogne du sud, entre Autun et Beaune. Les 4 hectares du domaine vous apportent calme et espace. A votre disposition, la piscine, une aire de jeux et un court de tennis. "
Domaine les Etangs de Vaux,66,248 km,248168,2 hours 41 mins,9650,2 hours 34 mins,9237,"Château de Vaux, 58800 La Collancelle, France","47.183908,3.617708",http://www.grandsgites.com/gite-58-etangs-vaux-1933.htm,,,06.82.93.35.05,Gestion libre : Nous consulter Demi-pension : Nous consulter  Autres infos : Nous consulter pour un devis  Taxe de séjour : Incluse Location draps : 10 € Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Non,"
Ensemble de gîtes et chambres d'hôtes situés sur une colline surplombant 300 hectares d'étangs et des forêts à perte de vue. 19 chambres avec douche et WC, capacité d'accueil 68 personnes. 3 salles pour les réunions de 30 à 170 personnes assises. Jardins aménagés, grand barbecue, piscine, jeux de boules. Repas sur demande."
Château de Messey,48,358 km,357507,3 hours 20 mins,12012,3 hours 14 mins,11621,"Messey, 71700 Ozenay, France","46.533621,4.829021",http://www.grandsgites.com/gite-71-chateau-messey-2083.htm,,06.44.20.43.21,03.85.51.33.83,Gestion libre : None  Autres infos : Le tarif est dégressif selon le nombre de nuitées.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 400 € Animaux : Non admis Chèques vacances : Non,"
Le Château de Messey, classé à l'inventaire supplémentaire des monuments historiques est situé dans un grand domaine viticole dont on retrouve des traces dans les manuscrits du IXème Siècle. Les deux ailes du château se font face séparées par une belle cour ombragée par trois marronniers centenaires. Les chais et caves voûtées ont retrouvé leur âme et leur raison d'être. En contrebas se trouve les maisons vigneronnes qui viennent compléter l'ensemble. 
Pour pouvoir accueillir au mieux les passionnés de vin, nous avons restauré le Château et ses maisons dans la tradition mais avec tout le confort moderne. Aujourd'hui, le bâtiment principal du Château avec sa tour et les maisons vigneronnes sont offert à la location pour des vacances, des séminaires, des anniversaires... pouvant accueillir maximum 48 personnes."
Centre Nature du Croux,78,286 km,285699,3 hours 14 mins,11615,3 hours 8 mins,11288,"Le Croux, 71990 Saint-Léger-sous-Beuvray, France","46.9295024,4.1294432",http://www.grandsgites.com/gite-71-le-croux-58.htm,,,03.85.82.56.07,"Gestion libre : 26 € Demi-pension : 42 € Pension complète : 52 €  Autres infos : Forfait pour les 4 maisons  + cuisine / salle à manger du samedi 10h00 au dimanche 16h00 : 1300 €  Taxe de séjour : 0,40 €/nuit et pers.
 Location draps : 7 €/lit Ménage fin de séjour : 60 €/bâtiment Animaux : Non Chèques vacances : Oui","
Le Centre nature du Croux est un petit hameau restauré. Situé en bout de route, entouré de prés et de forêt, ayant la forme d’un petit village, c’est le cadre idéal pour organiser votre réunion de famille, séjour de vacances ou classe de découverte. Les stages de formation ou les réunions associatives trouveront toutes les commodités : service, matériel de projection, salle de réunion... Situé dans le Parc naturel régional du Morvan, à 20mn d’Autun, l’ancienne ferme morvandelle du Croux vous accueille dans des bâtiments d’hébergement collectifs rénovés dans le respect de leur architecture d’origine."
Domaine de Noyer,24,373 km,373423,4 hours 1 min,14476,3 hours 54 mins,14031,"Domaine de Noyer, 71800 Saint-Christophe-en-Brionnais, France","46.287845, 4.163777",http://www.grandsgites.com/gite-71-domaine-noyer-2910.htm,,06.98.32.19.14,03.85.25.10.10,"Gestion libre : None  Autres infos : Nous avons une grande salle de 100 m² pour environ 80 personnes, mais avec un coût supplémentaire.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 280 € Animaux : Non admis Chèques vacances : Oui","
Niché dans un écrin de verdure, notre gîte est un lieu idéal pour vous réunir. Au total vous disposez de 350m² et chacune des 8 chambres possède une douche et des toilettes personnelles. Nous avons restaurés cette ancienne ferme du XIème siècle en utilisant des matériaux nobles pour garder une atmosphère chaleureuse pour un séjour ressourçant. A seulement 1h30 de Lyon et St Etienne, découvrez le Pays Charolais-Brionnais, de la bourgogne du Sud.
"
Domaine du Moulin Rouge,18,139 km,139017,1 hour 32 mins,5510,1 hour 26 mins,5185,"5 Chemin de Champignelles À Charny, 89120 Saint-Martin-sur-Ouanne, France","47.8424733,3.0892043",http://www.grandsgites.com/gite-89-moulin-rouge-411.htm,,,03.86.91.60.25,Gestion libre : None  Autres infos : Tarifs dégressifs en fonction du nombre de personnes et de nuitée.  Taxe de séjour : Non incluse Location draps : Inclus Ménage fin de séjour : Non inclus Animaux : None Chèques vacances : None,"
Le Moulin Rouge vous accueille dans  son grand  gîte en  gestion libre, de 8  à 18 personnes en chambre de une à deux personnes, pas de  dortoir avec lits superposés, de  clic-clac et autres convertibles, pas de mélange de groupes. Pas de  déménagement avant de dormir. Sébastien vous fait goûter son chocolat et vous  invite avec Annie et Jean Pierre à partager  leur  domaine.
"
La Grange de Boulay,80,154 km,153861,1 hour 45 mins,6307,1 hour 39 mins,5935,"9 D129, 89570 Neuvy-Sautour, France","48.052450, 3.771582",http://www.grandsgites.com/gite-89-grange-boulay-2513.htm,,06.23.47.79.27,03.86.56.43.52,"Gestion libre : 22 à 28 €/jour/pers.  Autres infos : Location salle de réception: 15 €/pers.  Taxe de séjour : 0,40 €/nuit/pers. Location draps : 9,20 € Ménage fin de séjour : 90/120 € Animaux : Nous consulter Chèques vacances : Oui","
A 2h de Paris, entre Troyes et Auxerre  et à 20 mn des caves de Chablis, 5 maisons bourguignonne entièrement rénovées regroupées sur un terrain boisé et fleuri - piscine privative sécurisée pour chacune des maisons - hammam - parking - village à 1500m et supermarchés à 6km - wifi - télévision écran plat - cuisines entièrement équipées - chauffage central et cheminées dans chaque maison. "
Domaine Plissonnier,29,354 km,354324,3 hours 25 mins,12271,3 hours 18 mins,11874,"1 Le Bourg, 71440 Montret, France","46.678638,5.110399",http://www.grandsgites.com/gite-71-domaine-plissonnier-1311.htm,,06.01.00.56.01 / 06.82.12.66.19,03.85.72.82.70,"Gestion libre : None  None None None - 30 % du 10 janvier au 31 mars 2017  Autres infos : Pour toute autre demande nous consulter.  Taxe de séjour : 0,80 €/pers./nuit Location draps : 10 €/lit (facultatif) / Linge de toilette 6 €/pers. Ménage fin de séjour : 250 € (facultatif) Animaux : Admis 5 € Chèques vacances : Oui","
Au calme, à la campagne, proche de Louhans, maison de maître datant 1797 ayant bénéficié d'une entière rénovation de grande qualité, elle offre un gîte de groupe de séjour ou d'étape d'une capacité de 29 personnes. 10 chambres dont 1 handicapée, toutes avec salle d'eau et sanitaire, séjour, cuisine équipée, salon, vaste parking, dépendances, 2 hectares de terrain, écomusée sur place à visiter. "
Gîte de Boulon,12,226 km,225689,2 hours 21 mins,8446,2 hours 14 mins,8033,"Boulon, 58700 Lurcy-le-Bourg, France","47.1828730,3.3964920",http://www.grandsgites.com/gite-58-gite-de-boulon-41.htm,,,03.86.68.06.81,Gestion libre : None  Autres infos : Prendre contact avec les propriétaires pour toutes vos questions y compris tarifaires  Taxe de séjour : Incluse Location draps : 8 €/paire Ménage fin de séjour : 30 à 55 € Animaux : Non Chèques vacances : Oui,"
Au cœur d'une belle campagne verdoyante, vallonnée et préservée, au centre de la France, idéal pour rassemblements et familles. Maison rustique, belle et fleurie, activités pour petits et grands, grande cour et jardin. Sortie autoroute à 28km, 2h15 de Paris, Lyon. Vignobles de Pouilly et Sancerre, portes du Morvan."
Gite d'étape Le Verger,18,177 km,177394,1 hour 50 mins,6618,1 hour 45 mins,6286,"1 Rue de l'École, 89700 Collan, France","47.843896,3.873805",http://www.grandsgites.com/gite-89-etape-verger-2062.htm,,06.89.45.42.82,03.86.55.26.44,"Gestion libre : None Nuit : 19 €/pers.  Autres infos : Remise de 5 % à partir de 4 nuits pour 18 pers.  Taxe de séjour : 0,65 €/nuit/pers. Location draps : 4 € Ménage fin de séjour : 70 € Animaux : Non admis  Chèques vacances : Oui","
En Bourgogne, à  2 h de Paris et à 7 km du vignoble de Chablis, un gite confortable à la campagne pour 18 personnes en gestion libre, aménagé dans une maison en pierre restaurée, poutres apparentes. Au rez de chaussée, pièce à vivre avec cheminée et coin cuisine, 2 chambres  de 2 personnes dont une avec accès handicapés. Au 1er étage, 2 chambres de 4 personnes et une chambre de 6 personnes. Chaque chambre a son sanitaire. Jardin non attenant en face du gite avec barbecue et salon de jardin. Gite situé sur GR 654 St-Jacques-de-Compostelle. Possibilité de dégustation du Chablis chez un viticulteur au village. Restaurant au village."
Gîtes du Devant,20,391 km,391172,3 hours 44 mins,13433,3 hours 37 mins,13032,"Le Devant, 71250 Donzy-le-Pertuis, France","46.438320,4.727881",http://www.grandsgites.com/gite-71-gites-du-devant-466.htm,,06.22.58.90.42,03.85.50.06.28,"Gestion libre : None  Autres infos : Possibilité location en gîte d'étape à la personne, nous consulter  Taxe de séjour : 0,75 €/nuit/pers. Location draps : 6 €/pers. Ménage fin de séjour : 50 € Animaux : Admis  Chèques vacances : Non","
Au coeur du Clunysois, Cécile et Yves vous accueillent dans leur gîte situé dans un cadre exceptionnel au milieu de 40 hectares de prés et de forêt avec piscine sur place, pour vos vacances familiales, vos week-ends détente et vos réunions entre amis. Le gîte fait partie d'une aile du Domaine, construit au 15ème siècle : charme et authenticité sont au rendez-vous."
