name,n_beds,distance_text,distance_value,duration_in_traffic_text,duration_in_traffic_value,duration_text,duration_value,full_direction,gps,internal_url,external_url,mobile,phone,price,description
Au bonheur des retrouvailles,15,60.1 km,60137,46 mins,2736,44 mins,2666,"9-11 Rue Simon Perrot, 28700 Denonville, France","48.390353,1.786627",http://www.grandsgites.com/gite-28-retrouvailles-1851.htm,,,06.44.10.73.65,Gestion libre : None  Autres infos : Option accès au terrain de Tennis du village d'à côté à 2 mn en voiture pour 15 €/week-end ou 30 €/semaine.  Taxe de séjour : Incluse Location draps : 10 €/pers/semaine ou week-end Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non,"
A 1h de route de Paris, et à 20 mn de Chartres avec sa magnifique cathédrale, un gîte très confortable aux volumes généreux sur une propriété verdoyante et arborée, dans un hameau calme en campagne de Beauce. « Un oasis de douceur, de volume et de lumière » pour des moments de complicité autour de jeux de sociétés dans l'un des 4 salons de la maison, de jeux d'extérieurs dans les 3 espaces de jardins, ou de jeux d'eau dans la piscine couverte (praticable de juin à septembre, sans vis à vis). Trampoline géant, balançoires, toboggan, bac-à-sable, table de ping-pong, piste de boules et vélos à disposition. L'organisation fonctionnelle du lieu permet à tout le monde de se retrouver tout en ayant des espaces de calme et d'intimité. Un site idéal pour familles avec jeunes enfants, cousinades, retrouvailles grand-parents/enfants/petits enfants. Possibilité d’accueil de professionnels avec espace de réunion dédié. Connexion internet en Wifi et filaire. Gites non-fumeurs. Beuveries ou fêtes très bruyantes non appropriées. "
Le Gué des Filles,50,89.3 km,89333,1 hour 7 mins,4008,1 hour 1 min,3679,"21 Route du Moulin Neuf, 45210 Chevannes, France","48.1352693,2.8471282",http://www.grandsgites.com/gite-50-gue-des-filles-365.htm,,,06.19.10.19.20,Gestion libre : None  Autres infos : Tarif spécial pour les groupes en pension complète à long séjour.  Taxe de séjour : Incluse Location draps : 4 €/pers. (dras jetables) Ménage fin de séjour : Inclus Animaux : Nous consulter Chèques vacances : None,"
Dans notre belle vallée du Gatinais, un grand parc arboré en bordure de rivière vous accueillera pour des moments campagnes. 4 Bâtiments. Idéal pour des séminaires, réunions de famille, anniversaires, mariages campagne. Sur place 1 table de ping-pong, 2 balançoires, TV avec lecteur DVD. Non loin : acrobranche, paint-ball, bowling, billard, base de loisirs de plein air, Equitation... Photos aériennes Drone Sky Pictures.
"
Ferme de Lereau Villeneuve,20,194 km,193516,2 hours 5 mins,7487,2 hours 3 mins,7388,"3 Lereau Villeneuve, 41400 Vallières-les-Grandes, France","47.381708, 1.146352",http://www.grandsgites.com/gite-41-flvilleneuve-2298.htm,,06.28.34.85.60,09.51.84.19.36,"Gestion libre : None  Autres infos : Basse saison de janvier à mars et de octobre à décembre hors ponts et vacances scolaires.  Taxe de séjour : 0,33 €/nuit/adulte Location draps : Inclus Ménage fin de séjour : 90 € Animaux : Non admis Chèques vacances : Oui","
Bienvenue en Touraine, au pays des châteaux de la Loire. La ferme se trouve au milieu d'un vaste domaine privé dans lequel vous aurez la possibilité de vous promener. Nous sommes sur l'itinéraire ""Loire à vélo"", à 10 km des châteaux de Chaumont sur Loire et de Chenonceau. A proximité des massifs forestiers d'Amboise et de Montrichard, la ferme est rénovée et entièrement équipée, complètement indépendante, sans voisinage immédiat, disposant d'un vaste jardin arboré, d'une cour et au bout d'une voie sans issue. La maison dispose d'un vaste salon de 45 m², 8 chambres, 1 nouvelle cuisine crée en 2014, 3 salles de bain, 3 toilettes, 1 grande salle à manger de 42 m² avec un accès direct sur la terrasse. Elle peut accueillir jusqu'à 20 personnes adultes."
Le Gîte des Plaises,12,246 km,245917,2 hours 18 mins,8304,2 hours 16 mins,8186,"553 Les Plaises, 37800 Saint-Épain, France","47.150877,0.637024",http://www.grandsgites.com/gite-37-plaises-1294.htm,,,02.47.65.68.34,Gestion libre : None  Autres infos : Les prix indiqués sont avec lits faits.  Taxe de séjour : None Location draps : Inclus Ménage fin de séjour : 50 €/week-end ; 90 €/semaine Animaux : Non admis Chèques vacances : Oui,"
Le gite est situé à 25 km au sud de la ville de Tours entre Chinon et Loches.
C'est une longère en pierres restaurée en 2011 qui peut recevoir 12 personnes dans un environnement calme et reposant 
au coeur d'une ferme de 100 ha. Lieu idéal pour vous retrouver en famille ou entre amis. Le fermier de la Ferme des Plaises se fera un plaisir de vous faire découvrir ses champs de blé, de tournesols, de maïs, ses prairies et ses vaches laitières. Les Plaises, c'est seulement deux maisons, le gîte et une maison habitée par les fermiers, chaque maison ayant sa cour bien indépendante."
La Gentilhommière,12,282 km,281718,2 hours 48 mins,10061,2 hours 46 mins,9937,"157 Les Coudreaux, 37500 Lerné, France","47.122636, 0.080190",http://www.grandsgites.com/gite-37-gentilhommiere-3241.htm,,06.98.13.42.79,09.88.66.63.79,"Gestion libre : None  Autres infos : Chauffage inclus.  Taxe de séjour : 0,79 €/nuit/pers. Location draps : 10 € Ménage fin de séjour : 150 € Animaux : Non admis Chèques vacances : Oui","
Bienvenue à La Gentilhommière. Nous sommes situés entre Chinon et Saumur, dans la vallée des Rois. Nous vous proposons nos deux gites mitoyens, La Volière et Le Médiéval. Ces gites ont été restaurés en 2013 et 2014, ils sont aménagés avec goût et ont chacun une pièce à vivre confortable. "
Gite de la Salamandre,17,221 km,221124,2 hours 25 mins,8684,2 hours 23 mins,8565,"51 Gr Grande Rue, 37460 Montrésor, France","47.155959,1.20278",http://www.grandsgites.com/gite-37-salamandre-montresor-2739.htm,,,06.10.08.60.38,Gestion libre : None  Autres infos : Locations draps et serviettes 10 € lit simple et 20 € lit double.  Taxe de séjour : Incluse Location draps : Non inclus Ménage fin de séjour : 150 € Animaux : Non admis Chèques vacances : Non,"
Accès sur impasse à 50 m du château de Montrésor. Village classé en deuxième place des plus beau village de France 2015 (émission TV). Maison de village récemment rénovée. Grandes espaces de vie. Salle a manger pour 28 personnes. video projecteur et écran.  Toutes les chambres avec salle d'eau attenante. Piano. 2 cuisines équipées. cours avec barbecue. Possibilité de loger 4 personnes de plus dans un logement attenant avec cuisine et terrasse."
Entre Loire et Forêt,41,136 km,135729,1 hour 30 mins,5398,1 hour 24 mins,5031,"2287-2350 Chemin de Châtillon, 45570 Ouzouer-sur-Loire, France","47.784542, 2.495292",http://www.grandsgites.com/gite-45-loire-foret-2603.htm,,06.84.85.21.89,02.38.38.06.20 / 02.38.35.05.55,Gestion libre : None Nuit + Petit-déj : Nous consulter  Autres infos : Chauffage 90 €  Taxe de séjour : Incluse Location draps : 7 €/lit Ménage fin de séjour : 230 € (facultatif) Animaux : Nous consulter Chèques vacances : Oui,"
Dans le Loiret à 1h30 de Paris, nous sommes situés à l'orée de la forêt d'Orléans et à 4 km des bords de Loire. Endroit idéal pour les fêtes de famille, la randonnée pédestre, vélo (Loire à vélo), visite des châteaux de la Loire (Gien, Sully...), séminaires. Un gîte 15 personnes 5 chambres neuves avec salle d'eau, WC, dont une mobilité réduite, belle  salle commune de 80m², cuisine aménagée neuve, local à 2 roues. Un gîte 26 personnes entièrement rénové de 9 chambres lits simples, sanitaires dans le couloir, cuisine aménagée neuve. Le tout sur un terrain de 5000m², parking privé, barbecue, terrain de boule... Chaque gîte peut être loué séparément, semaine, week-end, et les chambres à la nuitée. Ouvert depuis le 5 janvier 2015 "
Le Gîte des Potes,35,122 km,121780,1 hour 26 mins,5164,1 hour 20 mins,4789,"La Fosse au Pot, 45260 Lorris, France","47.8894421,2.5455880",http://www.grandsgites.com/gite-45-le-gite-des-potes-26.htm,,06.81.54.31.65,02.38.94.82.15,Gestion libre : 1300 € du samedi 10h au dimanche 18h   None None None -13% du  vendredi 3 février 18h au  dimanche 5 février 18h 2017 ou du  vendredi 10 février 18h au dimanche  12 février 18h 2017.   Taxe de séjour : None Location draps : 5 et 7 € Ménage fin de séjour : 145 € Animaux : Nous consulter Chèques vacances : Non,"
Le Gite des Potes est situé en région centre dans le Loiret à seulement 2 mn du centre-ville de Lorris, Idéalement placé a seulement 1h30 de Paris, 45 mn d’Orléans, 20 mn de la gare et de l’autoroute de Montargis, 20 mn des châteaux de la Loire  de Sully  et de Gien, 20 mn de la mosaïque de Briare.
Proche de la forêt d’Orléans, cette ancienne ferme des années 1800 vous séduira grâce à ses pierres, ses briques et  ses poutres apparentes. Au coeur du salon, à coté de la cheminée en pierres de taille, une porte voutée vous invite dans le bar en colombage, puis vers la grande salle a manger  qui vous séduira par sa hauteur et la présence à tout moment du soleil."
La Longère de la Loire en Touraine,22,248 km,248243,2 hours 19 mins,8327,2 hours 17 mins,8222,"5 Rue des Brisaciers, 37130 La Chapelle-aux-Naux, France","47.311727, 0.419996",http://www.grandsgites.com/gite-37-longere-lt-2770.htm,,,06.89.74.49.27,Gestion libre : None  Taxe de séjour : Non incluse Location draps : Non inclus Ménage fin de séjour : 120 € Animaux : Non admis Chèques vacances : Non,"
Idéal pour séjour entre amis ou en famille, gite équipé pour héberger jusqu'à 22 personnes et recevoir 50 personnes à table. Au cœur des châteaux de la Loire, à l'Ouest de Tours (25 km par A85, soit 1/4 h), à la campagne, sur le circuit de la Loire à vélo, cette ancienne ferme qui vient d'être totalement rénovée avec le souci de l'authenticité, dispose de tout le confort moderne (chauffage au sol sur toute sa surface par centrale géothermique). Chaque chambre a sa propre décoration en harmonie avec sa salle de bains privative.
La cuisine, indépendante de la grande pièce à vivre de 85 m², est totalement équipée pour satisfaire aussi bien les hôtes particuliers qu'un traiteur. Son emplacement, au cœur des châteaux de l'Ouest tourangeau (Langeais, Azay le Rideau, Villandry, Chinon...) permet d'organiser de nombreuses visites, de profiter des nombreux chemins de randonnée, du circuit de la Loire en vélo, d'un centre équestre tout proche et de découvrir les vignobles renommés de Chinon, Bourgueil et St Nicolas de Bourgueil.    "
Le Grand Gite des Jonquilles,12,104 km,104483,1 hour 6 mins,3977,1 hour 6 mins,3957,"1 Bis Rue Du Repos, 28800 Villiers-Saint-Orien, France","48.133183,1.489387",http://www.grandsgites.com/gite-28-jonquilles-1364.htm,,06.20.71.04.11,02.37.44.04.43,"Gestion libre : None  Autres infos : Gite équipé d'une salle Bien être, avec SPA et SAUNA, disponible avec forfait en supplément : 120 € week-end ou 200 € la semaine.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 140 € Animaux : Non admis Chèques vacances : Non","
Beau gite 12 personnes, idéal pour vos réunions de famille ou week-end entre copains. Accessible tout type de handicap (label Tourisme & Handicap). Rénové à neuf et très spacieux ce gite est confortable avec une grande pièce à vivre (cheminée), une belle cuisine équipée, 6 chambres, 3 salles de bains, 1 buanderie  et une salle Bien être avec Spa et sauna. A l’extérieur vous profiterez de la cour et du terrain clos, avec une grande terrasse couverte et une grange aménagée avec table de ping-pong, billard, baby-foot ; vélos, jeux d’extérieur et salons de jardin sont aussi à votre disposition. L’espace, les équipements de qualité et la décoration très soignée font de ce gite un lieu de détente particulièrement apprécié."
Gite de Fretay,15,166 km,165632,1 hour 51 mins,6665,1 hour 50 mins,6622,"Fretay, 41360 Savigny-sur-Braye, France","47.833697, 0.821432",http://www.grandsgites.com/gite-41-de-fretay-3383.htm,,,06.59.16.04.72,Gestion libre : None  Autres infos : Semaine été et vacances de Noël : 1500 € sinon 1400 €  Taxe de séjour : Incluse Location draps : Non inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non,"
Grande maison familiale chaleureuse et spacieuse, située à 1 h de Tours, Blois et Le Mans et à 20 minutes de la gare TGV Vendôme Villiers, pouvant accueillir 15 personnes avec ses 8 chambres doubles et ses 8 salles de bain privées dont une au rez de chaussée, un grand salon promettant des soirées agréables et reposantes au coin de la cheminée, une salle à manger et cuisine adaptées pour 15 convives, toilette au rez de chaussée + deux autres à l'étage, lingerie. A l'extérieur, salon de jardin sur terrasse avec barbecue, piscine à l'eau salée avec transats et immense terrain d'un hectare environ. Calme, repos et tranquillité seront les atouts de cette demeure."
Le Vanneau Huppé,19,193 km,192520,1 hour 44 mins,6222,1 hour 42 mins,6144,"32 Rue de Blemars, 37110 Dame-Marie-les-Bois, France","47.5396293,1.0317063",http://www.grandsgites.com/gite-37-le-vanneau-huppe-9.htm,,,02.47.56.09.04,"Gestion libre : None  Autres infos : Autre tarif, semaine, formule repas, voir détail complet sur notre site internet.

  Taxe de séjour : None Location draps : Draps inclus Ménage fin de séjour : None Animaux : Non admis Chèques vacances : Oui","
Au cœur des châteaux de la Loire, gite de groupe de 210 m² tout confort, 6 chambres, 4 salles d'eau, salle à manger, cuisine équipée, mitoyen avec les propriétaires dans village Tourangeau. Draps fournis. Remise fermée équipée pour 20 vélos/motos, jardin clos de 2500 m². Animaux non acceptés."
Raboliot-Chevreuil,25,153 km,152748,1 hour 35 mins,5688,1 hour 34 mins,5666,"Bellevue, 41210 Montrieux-en-Sologne, France","47.553182, 1.735660",http://www.grandsgites.com/gite-41-raboliot-chevreuil-311.htm,,,06.07.99.46.56,Gestion libre : De 22 à 30 €  Autres infos : Demander devis suivant nombre de personnes et la saison.  Taxe de séjour : Incluse Location draps : 5 € Ménage fin de séjour : 55 € Animaux : Admis sur demande auprès des propriétaires Chèques vacances : Oui,"
A 2 heures au sud de Paris en Sologne, centre France, entre A10 et A71, loue à la nuit 1 gîte de 24 personnes dans propriété de 20 ha avec étang (possibilité de pêcher gratuitement), 2 chambres pour personnes à mobilité réduite. Près des châteaux de la Loire: Chambord , Cheverny etc..., Center-parcs accès possible à la journée, site équestre FEF de Lamotte-Beuvron, maison du cerf, des étangs, du braconnage etc... Farniente, détente, de par sa situation géographique au centre de la France convient pour réunion entre amis, famille venant des 4 coins de France, anniversaires, mariage, enterrement vie de garçon ou fille."
Domaine de La Reculée,14,207 km,207375,2 hours 13 mins,8001,2 hours 7 mins,7594,"284-338 La Reculée, 18250 Montigny, France","47.220830, 2.729519",http://www.grandsgites.com/gite-18-domaine-la-reculee-3510.htm,,06.89.75.66.90,02.48.68.95.25,"Gestion libre : None  Taxe de séjour : 0,55 €/nuit/pers. Location draps : Inclus Ménage fin de séjour : 90 € Animaux : Non admis Chèques vacances : Non","
Le Domaine de La Reculée est une ancienne ferme typique de la champagne berrichonne, qui accueille désormais un grand gite (14 pers.) et 5 chambres d'hôtes (10 pers.). Cette maison de caractère, rénovée par une architecte, se situe en pleine campagne entre Bourges (30km) et Sancerre (15km). C'est notre maison de famille que nous avons transformé en grand gite. Le Domaine de La Reculée est une propriété de 2 hectares, composée d'un vaste parc arboré. Elle est idéale pour vous retrouver en famille, entre amis ou pour des cousinades. Elle dispose d'un grand salon avec cheminée ouverte, d'une salle à manger pouvant accueillir 14 personnes. On y trouve aussi une cuisine équipée, une mezzanine, 3 salles de bains/toilettes séparés et 7 chambres. Une des chambre est modulable et peut se transformer en dortoir. Notre gite s'ouvre sur le jardin. Une terrasse est aussi proposée.
"
Gite du Tertre,12,198 km,198032,2 hours 12 mins,7906,2 hours 11 mins,7834,"221-223 Le Tertre, 41800 Villedieu-le-Château, France","47.716720, 0.632800",http://www.grandsgites.com/gite-41-du-tertre-3135.htm,,06.14.02.22.45,01.42.42.36.15,Gestion libre : None  Taxe de séjour : Incluse Location draps : 8 € Ménage fin de séjour : 70 € Animaux : Non admis Chèques vacances : Oui,"
Le Gite du Tertre d'une capacité de 12 couchages, est une ancienne ferme entièrement refait à neuf en 2010 et 2013. Véritable havre de paix, le gite se situe à 1km du village de Villedieu le Château. Situé sur 9000 m² de terrain (autre maison secondaire sur la propriété)."
Les gîtes de la Ferme des Prés,16,99.9 km,99947,1 hour 9 mins,4128,1 hour 7 mins,4042,"1 Chemin de la Messe, 45170 Attray, France","48.121829,2.111059",http://www.grandsgites.com/gite-45-ferme-pres-1710.htm,,06.08.51.09.32,02.38.39.84.65,"Gestion libre : None  Autres infos : Les tarifs ci-dessus s'entendent pour l'occupation de tout le corps de ferme soit 16 couchages. Si la petite aile du gite n'est pas louée (4 couchages), le prix de la location est minorée de 190€ à 340€ suivant la saison.   Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 80 € Animaux : Admis sur demande Chèques vacances : Oui","
Au bout de la rue qui mène à la plaine, le grand portail du corps de ferme indique votre arrivée au gite de la Ferme des Prés. Cette propriété indépendante de 7000 m² comprend un corps de ferme entièrement rénové et un parc verdoyant et fleuri toute l’année. Tout en gardant l'âme des temps passés, ses propriétaires ont conjugué les structures des bâtiments anciens aux conceptions et tendances contemporaines. "
Gite La Vigerie,14,174 km,174451,1 hour 42 mins,6114,1 hour 41 mins,6062,"174 Varennes, 41200 Millançay, France","47.436495,1.809267",http://www.grandsgites.com/gite-41-vigerie-1801.htm,,06.61.87.89.91,02.54.76.35.83,"Gestion libre : None  Autres infos : 2 nuitées minimum  Taxe de séjour : 0,33 €/pers./nuit Location draps : Lit simple : 8 € Ménage fin de séjour : 120 € (obligatoire) Animaux : Non Chèques vacances : Non","
Très belle maison solognote avec Spa et piscine chauffée,  complètement refaite dans des matériaux nobles au cœur d'un Domaine de 120 hectares clos. Vous recherchez le calme, la nature, nul doute qu'un séjour chez nous vous comblera. Le Spa chauffé à 38° (l'hiver) vous relaxera, Spa (privé dans le jardin chauffé toute l'année à 37°) et piscine (chauffée d'avril à Octobre, à 150 m de la maison, à partager avec les propriétaires selon un horaire fixé en commun accord). Les promenades dans la forêt vous feront découvrir une faune et une flore exceptionnelles.
La maison est propice à passer un séjour entre amis, en famille (Week End, semaine). "
La Trotinière,20,228 km,227794,2 hours 11 mins,7861,2 hours 9 mins,7729,"Unnamed Road, 37230 Luynes, France","47.454669,0.554285",http://www.grandsgites.com/gite-37-latrotiniere-1061.htm,,06.10.74.04.25 / 06.51.12.80.34,02.47.56.59.81,"Gestion libre : None  Taxe de séjour : 0,44 €/pers./nuit Location draps : 10 € Ménage fin de séjour : 72 € Animaux : Admis Chèques vacances : Non","
En pleine campagne, à proximité des bois, cette ancienne ferme vous permettra de vous détendre, de vous retrouver et de passer de bons moments."
Gîte de groupe Colbert ABC,46,242 km,241543,2 hours 14 mins,8017,2 hours 12 mins,7904,"615 Rue de la Croix Rouge, 18190 Châteauneuf-sur-Cher, France","46.858333,2.320833",http://www.grandsgites.com/gite-18-chateauneuf-186.htm,,,02.48.60.88.67,"Gestion libre : None  Autres infos : Le gîte se loue dans sa totalité à partir de 860€ par nuit, mais également à la chambre à partir de 17,50€ par personne et par nuit.  Taxe de séjour : 0,88 €/nuit/pers. Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non Chèques vacances : Oui","
Notre gîte est situé au centre de la France, à 2h30 de Paris, sur les routes Jacques Coeur et George Sand. Il se compose de 15 chambres (9 doubles, 2 simples, 1 quadruple, 2 dortoirs de 8 places et 1 dortoir de 6 places). La cuisine équipée est en gestion libre. Notre gîte est situé dans un endroit calme de la ville haute, entre le château et la basilique. Nous pouvons accueillir jusqu'à 46 personnes mais vous pouvez très bien ne réserver qu'une chambre. Draps fournis et lits faits à l'arrivée + ménage compris en fin de séjour."
Le Clos de la Saugeure,12,185 km,184962,1 hour 49 mins,6544,1 hour 48 mins,6456,"1065-1068 Villardy, 41700 Contres, France","47.437461, 1.466658",http://www.grandsgites.com/gite-41-clos-saugeure-3422.htm,,,06.81.33.70.71,"Gestion libre : None  Taxe de séjour : 1,21 € €/nuit/pers. Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Admis Chèques vacances : Oui","
Belle demeure de charme à la campagne située sur la route des châteaux de la Loire les plus visités (Chambord, Chenonceau, Cheverny, Blois, Villandry, Amboise...) et le fabuleux Zoo de Beauval. Calme et repos sont garantis dans cette grande longère du fin 18ème siècle, restaurée, décorée avec soin et sobriété. Grand séjour composé d'une grande cuisine américaine équipée d'un poêle à bois, grande table à manger pour 12 personnes, grand salon avec canapés, fauteuils, cheminée. Au rez de chaussée: 2 chambres avec 1 salle d 'eau et WC. A l'étage: 3 chambres avec 3 salles d'eau et 2 WC et 2 lits bébé."
Domaine de la Tremblaye,52,123 km,123497,1 hour 14 mins,4440,1 hour 13 mins,4403,"D921, 28160 Brou, France","48.197622,1.145978",http://www.grandsgites.com/gite-28-domaine-tremblaye-1376.htm,,06.20.20.00.14,02.37.47.04.65," Autres infos : Tarif promo pour nos dernières dates disponibles en période d’hiver (1er novembre a fin février)  Taxe de séjour : 0,45 €/pers. Location draps : Non inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non","
Le Domaine de La Tremblaye vous accueille toute l'année avec ses 2 salles de réception et 52 couchages pour tous types d'évènements. Nous vous accueillons pour vos mariages, anniversaires, réunions, séminaires etc. Grâce à notre formule week-end, profitez de vos invités du vendredi 18h au dimanche 18h dans un lieu qui vous est entièrement privatisé. Espaces agréables, convivial et calme seront les mots marquants de votre séjour au Domaine de la Tremblaye."
Château de la Ferté,30,134 km,133971,1 hour 23 mins,4979,1 hour 22 mins,4928,"36 Rue Saint-Michel, 45240 La Ferté-Saint-Aubin, France","47.7266050,1.9442797",http://www.grandsgites.com/gite-45-chateau-ferte-704.htm,,06.78.02.34.70 / 06.09.87.08.48,02.38.76.52.72,"Gestion libre : None  Autres infos : Pavillon des Cerfs : 450 € par nuit, 2 nuits consécutives minimum, 3 nuits si week-ends fériés.  Taxe de séjour : Incluse Location draps : 10 € Ménage fin de séjour : 50 € Animaux : Sur demande Chèques vacances : Non","
Deux maisons d'hôtes de charme situées au sein du château de La Ferté ouvert au public, au cœur des Châteaux de la Loire.
Le château dispose également d’une salle de réception, l'Orangerie, de 232 m² pouvant accueillir jusqu’à 250 personnes assises. Plafond à la française, dalles de pierre et terres cuites italiennes donnent à l'ensemble une ambiance raffinée et un prestige incomparable."
La Presle Verte,24,190 km,189943,1 hour 55 mins,6927,1 hour 54 mins,6819,"90 La Presle, 41700 Oisly, France","47.3835574,1.3622779",http://www.grandsgites.com/gite-41-presle-verte-445.htm,,06.15.70.74.02,02.54.79.52.69,Gestion libre : Tarifs selon type de location et nombre de personne.  Taxe de séjour : None Location draps : 8 € Ménage fin de séjour : 80 € Animaux : Non Chèques vacances : Oui,"
La situation de la propriété constitue un cadre idéal pour les familles, les amateurs de pêche, les randonneurs, les adeptes du vélo, les passionnés de culture et de patrimoine.
En plein cœur du Loir et Cher et des vignobles de Touraine, aux pays des Châteaux de la Loire et en bordure de la Sologne.
La propriété s'étend sur 8 Ha. 
Vous aurez le plaisir de profiter de son bois et de son étang.
Ce havre de paix vous apportera calme et sérénité."
La Forge,12,169 km,169287,1 hour 36 mins,5772,1 hour 35 mins,5724,"2 Rue de la Jacque, 18410 Brinon-sur-Sauldre, France","47.56405,2.256405",http://www.grandsgites.com/gite-18-laforge-2647.htm,,,06.22.05.87.12,"Gestion libre : None  Taxe de séjour : 0,72 €/pers./nuit Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Non","
Notre gite ""La forge"" est situé à Brinon sur Sauldre au coeur de la région centre. (autoroute à 19 km) Il vous permettra de découvrir les randonnées pédestres voir vtt en Sologne mais également la vallée de la Loire avec ses châteaux. Vous pourrez vous retrouver en famille ou entre amis dans l'ancienne forge du village fraichement réhabilitée en très confortable gite / loft 4* gite de france. Cet ancien batiment industriel, baigné de lumière avec 9 grandes ouvertures vous apportera tout le confort moderne (wifi) ainsi que l'espace d'une pièce de vie de + de 80m². 4 chambres avec tv, 3 salles d'eau complètent l'hébergement.
2 chambres supplémentaires (4 couchages) dans un autre gite situé à 200 m du 1er sont éventuellement possibles. "
La Solognote,14,164 km,164371,1 hour 41 mins,6067,1 hour 40 mins,6018,"14-15 Lotissement de Bellevue, 41250 Bracieux, France","47.543943, 1.544032",http://www.grandsgites.com/gite-41-la-solognote-3015.htm,,06.80.76.06.16,01.60.83.85.73,"Gestion libre : None  Taxe de séjour : 0,83 €/nuit/adulte Location draps : 10 €/lit Ménage fin de séjour : 70 € en option Animaux : Admis Chèques vacances : Non","
Proche de Chambord idéal pour découvrir les châteaux de la Loire, profiter de la Sologne (paysages et calme) ou découvrir le Zoo de Beauval, la Solognote avec ses cinq chambres (quatorze couchages) ses deux terrasses, son terrain clos, son barbecue peut accueillir quatorze personnes. Elle se situe en bordure du village de Bracieux, à 10 mn à pied du centre du village (commerces, services). Elle est à 5 mn à pied de la forêt. Cette maison a été rénovée et est bien équipée."
Domaine de L'Echalier,29,239 km,239447,2 hours 15 mins,8082,2 hours 13 mins,7993,"L'Echalier, 36600 Vicq-sur-Nahon, France","47.1072563,1.5659648",http://www.grandsgites.com/gite-36-domaine-echalier-296.htm,,,06.63.87.27.76,"Gestion libre : None  Autres infos : Les draps, taies et serviettes  ne sont pas fournis.  Taxe de séjour : Incluse Location draps : Non inclus Ménage fin de séjour : 4 €/pers. Animaux : None Chèques vacances : Oui","
Isolement total au milieu des bois et des champs, dans une ancienne ferme berrichonne pouvant accueillir jusqu'à 29 couchages en 8 chambres et 7 salles de bain."
La Choupardière,20,144 km,144438,1 hour 31 mins,5483,1 hour 31 mins,5445,"La Grande Choupardière, 41170 Choue, France","47.988481, 0.920509",http://www.grandsgites.com/gite-41-choupardiere-3388.htm,,,06.76.51.66.92,Gestion libre : None  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Non,"
Dans le Perche, à 52 min de Paris Montparnasse (gare de Vendôme-Villers) et à une 1h30 par la route, La Choupadière est une propriété de campagne, construite en 1820, dans un parc de cinq hectares à laquelle a été ajouté deux ailes très confortables et une piscine chauffée et couverte. Les ailes peuvent être louées séparément chacune comporte trois chambres, une salle de bain, une cuisine et un séjour.
La maison peut être louée en entier comprenant alors dix chambres, cinq salles de bain, un très grand salon, une salle à manger d’apparat ainsi que les cuisines et séjours décrits ci-dessus. La maison est bien chauffée et confortable, vous pourrez à proximité faire du tennis, du cheval. L’été vous pourrez organiser un barbecue. Nous pourrons aussi vous procurer une cuisinière."
Rudiobus,30,145 km,145213,1 hour 34 mins,5652,1 hour 33 mins,5551,"2 Rue des Beauvinières, 45510 Neuvy-en-Sullias, France","47.788576,2.25056",http://www.grandsgites.com/gite-45-rudiobus-1187.htm,,06.86.41.29.21,02.38.76.60.97,Gestion libre : None  Taxe de séjour : Non incluse Location draps : 5 €/pers. Ménage fin de séjour : 140 € Animaux : Non admis Chèques vacances : Non,"
Rudiobus, deux chalets de 9 personnes et quatre chambres de 3 personnes, situés entre Loire et Sologne. Loin des contraintes journalières, prenez le temps de découvrir une région riche en histoire, où les mille et une facettes de ses paysages romantiques vous raviront. Retiré du bourg, proche de la Forêt, à moins de 3 km des bords de la Loire, en pleine nature parmi des parcs à chevaux."
Le Domaine des Clairaies,19,235 km,234554,2 hours 9 mins,7766,2 hours 8 mins,7658,"27 Les Clairaies, 37260 Artannes-sur-Indre, France","47.302490, 0.609311",http://www.grandsgites.com/gite-37-domaine-clairaies-2907.htm,,,06.63.28.36.05,Gestion libre : None  Taxe de séjour : Non incluse Location draps : 12 €/pers. Ménage fin de séjour : 50 € Animaux : Admis Chèques vacances : Non,"
Bienvenue au Domaine des Clairaies, grand gîte ouvert sur la campagne environnante et idéalement situé au cœur des châteaux de la Loire, à 15 mn de Tours. Lumineux et calme, le gite a été entièrement redécoré en 2015. Avec ses trois entrées indépendantes, c’est le lieu idéal pour les réunions de famille et séminaires professionnels. A l’extérieur : terrasses, barbecue, aire de jeux pour enfants, piscine."
